Date,Time,Detection Area,Quadrant,Center X,Center Y,Object Area,Closest Point X,Closest Point Y,Distance,Angle from Center,Angle from Closest,New Angle,
07/05/2023,18:24:17,3,RIGHT,314,226,130.5,332,229,91.7877987534291,-91.3532,-121.5859,0.0,
07/05/2023,18:24:18,2,LEFT,32,311,2629.5,59,310,261.19150062741323,-149.5954,-91.3607,629.45,
07/05/2023,18:24:18,2,LEFT,32,310,2625.5,59,308,261.27571643763605,-149.4476,-91.6327,629.27,
07/05/2023,18:24:18,2,LEFT,29,311,2665.5,59,328,261.1225765804252,-149.8539,-88.9114,626.62,
07/05/2023,18:24:18,3,RIGHT,323,229,500.0,329,234,86.46964785403026,-89.3152,-119.6631,0.0,
07/05/2023,18:24:18,2,LEFT,26,316,2580.5,59,330,261.19150062741323,-150.8462,-88.6393,624.7,
07/05/2023,18:24:18,2,LEFT,125,330,154.0,132,328,188.17013578142522,-142.4314,-88.6831,764.93,
07/05/2023,18:24:18,2,LEFT,21,313,2639.0,52,322,268.00746258266764,-150.8154,-89.7323,619.7,
07/05/2023,18:24:18,1,LEFT,208,476,96.5,222,478,185.9247159470736,-177.9546,-58.5166,335.03,
07/05/2023,18:24:18,1,LEFT,18,313,2378.5,44,325,276.04528613979267,-151.0583,-89.343,295.0,
07/05/2023,18:24:18,3,LEFT,283,227,201.5,292,232,92.34717104492157,-98.3202,-115.0836,0.0,
07/05/2023,18:24:18,1,LEFT,208,476,96.5,222,478,185.9247159470736,-177.9546,-58.5166,335.03,
07/05/2023,18:24:18,1,LEFT,18,313,2344.5,44,325,276.04528613979267,-151.0583,-89.343,295.0,
07/05/2023,18:24:18,3,LEFT,285,227,247.5,299,232,90.47098982546837,-97.8763,-115.9285,0.0,
07/05/2023,18:24:18,2,LEFT,115,328,106.5,122,325,198.0631212517868,-143.4444,-89.1998,744.59,
07/05/2023,18:24:18,2,LEFT,16,317,1736.0,42,325,278.044960393099,-151.8005,-89.346,616.0,
07/05/2023,18:24:19,1,LEFT,115,328,246.0,124,323,196.02295783912658,-143.4444,-89.5172,298.96,
07/05/2023,18:24:19,1,LEFT,13,319,1228.5,34,322,286.0069929215018,-152.3261,-89.7431,295.68,
07/05/2023,18:24:19,1,LEFT,115,328,246.0,124,323,196.02295783912658,-143.4444,-89.5172,298.96,
07/05/2023,18:24:19,1,LEFT,13,318,1230.5,34,319,286.00174824640493,-152.18,-90.1285,295.53,
07/05/2023,18:24:19,2,LEFT,109,326,101.5,119,325,201.06217943710845,-143.8759,-89.2065,733.19,
07/05/2023,18:24:19,1,LEFT,9,320,869.0,22,324,298.0268444284843,-152.7756,-89.4996,295.65,
07/05/2023,18:24:19,2,LEFT,110,332,345.0,122,328,198.16155025635018,-144.8253,-88.7199,735.58,
07/05/2023,18:24:19,1,LEFT,8,323,777.0,22,322,298.0067113338221,-153.2882,-89.7498,296.04,
07/05/2023,18:24:19,2,LEFT,107,334,507.5,119,328,201.1591409804685,-145.5715,-88.7305,730.33,
07/05/2023,18:24:19,1,LEFT,7,324,605.0,17,318,303.00660058817203,-153.5082,-90.2475,296.14,
07/05/2023,18:24:19,2,LEFT,97,337,397.0,109,333,211.4000946073582,-147.3297,-87.9932,713.65,
07/05/2023,18:24:19,2,LEFT,97,337,399.5,109,333,211.4000946073582,-147.3297,-87.9932,713.65,
07/05/2023,18:24:19,2,LEFT,94,338,475.5,107,333,213.39634486091836,-147.8581,-88.0039,708.95,
07/05/2023,18:24:19,1,LEFT,90,348,487.0,102,343,219.20994502987313,-150.1479,-86.518,302.49,
07/05/2023,18:24:20,1,LEFT,90,347,483.5,102,343,219.20994502987313,-149.9609,-86.518,302.32,
07/05/2023,18:24:20,1,LEFT,88,350,461.0,102,348,219.79080963497995,-150.7361,-85.7636,302.81,
07/05/2023,18:24:20,1,LEFT,82,356,605.5,97,358,226.2144999773445,-152.4801,-84.3338,303.75,
07/05/2023,18:24:20,1,LEFT,71,363,617.0,84,355,238.58122306669483,-154.8321,-84.9491,304.67,
07/05/2023,18:24:20,1,LEFT,71,363,622.5,84,355,238.58122306669483,-154.8321,-84.9491,304.67,
07/05/2023,18:24:20,3,LEFT,32,226,125.5,52,227,283.67763394388356,-138.5895,-102.2592,0.0,
07/05/2023,18:24:20,1,LEFT,69,370,659.0,82,363,241.85326129701042,-156.3347,-83.8337,305.79,
07/05/2023,18:24:20,3,LEFT,47,249,220.5,59,252,269.71281022598833,-139.7636,-99.1752,0.0,
07/05/2023,18:24:20,3,LEFT,11,248,133.5,24,249,304.39612349699854,-143.1004,-98.85,0.0,
07/05/2023,18:24:20,3,LEFT,23,227,492.5,54,227,281.78892810044897,-139.5739,-102.315,0.0,
07/05/2023,18:24:20,1,LEFT,67,373,696.0,82,368,242.79209212822397,-157.0753,-83.1232,306.22,
07/05/2023,18:24:20,3,LEFT,31,248,487.0,59,252,269.71281022598833,-141.2436,-99.1752,0.0,
07/05/2023,18:24:20,3,LEFT,23,227,447.5,49,227,286.5135249861689,-139.5739,-102.1764,0.0,
07/05/2023,18:24:20,1,LEFT,53,381,668.5,67,373,258.4917793663853,-159.6559,-82.6872,306.96,
07/05/2023,18:24:21,1,LEFT,53,381,654.0,67,373,258.4917793663853,-159.6559,-82.6872,306.96,
07/05/2023,18:24:21,1,LEFT,51,380,582.0,64,370,260.83711392361323,-159.6075,-83.1464,306.71,
07/05/2023,18:24:21,1,LEFT,44,388,555.5,59,388,269.71281022598833,-161.5651,-80.8248,307.63,
07/05/2023,18:24:21,3,RIGHT,369,226,156.0,355,232,94.70480452437458,-79.081,-125.1455,0.0,
07/05/2023,18:24:21,1,LEFT,44,388,546.0,59,390,270.22398117117586,-161.5651,-80.5597,307.63,
07/05/2023,18:24:21,3,RIGHT,306,228,149.0,323,232,88.05112151472007,-93.1798,-119.271,0.0,
07/05/2023,18:24:21,3,RIGHT,366,227,183.5,353,232,93.98404119849285,-79.6952,-124.7186,0.0,
07/05/2023,18:24:21,1,LEFT,39,391,410.0,52,390,276.99097458220547,-162.4257,-80.7114,307.83,
07/05/2023,18:24:21,1,LEFT,29,400,483.0,42,395,287.9392296996017,-164.6283,-80.2833,308.6,
07/05/2023,18:24:21,1,LEFT,30,400,462.5,42,395,287.9392296996017,-164.5778,-80.2833,308.67,
07/05/2023,18:24:21,1,LEFT,13,407,655.0,29,403,302.60535355475787,-166.6243,-79.5722,308.54,
07/05/2023,18:24:21,1,LEFT,13,408,636.0,29,405,303.1600237498341,-166.8011,-79.3267,308.68,
07/05/2023,18:24:22,1,LEFT,13,413,308.5,22,405,309.88546271162835,-167.6887,-79.4861,309.4,
07/05/2023,18:24:22,1,LEFT,8,423,230.5,14,415,320.4075529696515,-169.6467,-78.4774,310.43,
07/05/2023,18:24:22,1,LEFT,8,423,237.5,14,415,320.4075529696515,-169.6467,-78.4774,310.43,
07/05/2023,18:24:23,1,LEFT,5,431,92.5,12,430,327.0535124410071,-171.1582,-76.7731,311.29,
07/05/2023,18:24:27,3,LEFT,284,231,377.0,299,237,85.61541917201598,-98.2267,-114.6345,0.0,
07/05/2023,18:24:27,3,LEFT,285,230,331.0,299,234,88.52683209061533,-97.9696,-115.4142,0.0,
07/05/2023,18:24:27,3,LEFT,283,230,188.0,302,232,89.82204629154248,-98.4187,-116.307,0.0,
07/05/2023,18:25:01,3,RIGHT,572,261,206.5,548,263,235.01702066020664,-38.8534,124.1597,0.0,
07/05/2023,18:25:04,3,RIGHT,480,249,116.0,468,246,165.46903033498444,-53.3439,176.9059,0.0,
07/05/2023,18:25:11,3,RIGHT,591,253,169.0,585,260,271.7075633838705,-37.9042,116.3753,0.0,
07/05/2023,18:25:12,1,LEFT,108,457,108.0,112,452,246.34934544260514,-178.1088,-69.444,326.94,
07/05/2023,18:25:14,3,RIGHT,597,269,117.5,590,273,274.0602123621742,-35.1444,110.4563,0.0,
07/05/2023,18:25:14,3,RIGHT,605,267,120.5,598,270,282.4606167238187,-34.6533,110.4623,0.0,
07/05/2023,18:25:17,3,RIGHT,569,265,253.0,560,270,245.15301344262525,-38.6317,117.512,0.0,
07/05/2023,18:25:17,3,RIGHT,563,260,139.0,550,260,237.69728648009425,-40.0137,124.9025,0.0,
07/05/2023,18:25:18,3,RIGHT,558,271,127.5,545,273,229.85647695899283,-39.0394,120.1243,0.0,
07/05/2023,18:25:20,2,RIGHT,340,282,201.0,333,289,33.61547262794322,-83.7289,-103.3136,1771.23,
07/05/2023,18:25:20,2,RIGHT,330,287,774.0,333,306,19.1049731745428,-86.7664,-96.1001,2245.38,
07/05/2023,18:25:20,2,RIGHT,311,285,478.5,334,292,31.304951684997057,-92.8784,-102.1549,2128.22,
07/05/2023,18:25:20,2,LEFT,296,307,145.5,314,309,12.529964086141668,-98.6913,-94.1942,3338.63,
07/05/2023,18:25:20,2,LEFT,299,283,297.5,307,294,29.068883707497267,-96.618,-99.4031,2239.76,
07/05/2023,18:25:20,2,LEFT,281,302,713.0,299,311,22.847319317591726,-103.5359,-93.1221,2227.97,
07/05/2023,18:25:21,2,LEFT,205,273,1238.0,224,287,101.51354589413178,-121.0519,-97.8291,973.33,
07/05/2023,18:25:21,2,LEFT,180,268,801.5,207,277,120.90492132250036,-125.5377,-99.4985,864.78,
07/05/2023,18:25:22,2,LEFT,177,274,205.5,197,275,130.97327971765844,-126.9663,-99.5667,862.96,
07/05/2023,18:25:22,2,LEFT,153,274,120.5,164,275,162.3607095328177,-131.3138,-98.5308,793.48,
07/05/2023,18:25:22,2,LEFT,148,273,435.0,179,275,148.00675660252813,-132.0038,-98.9726,780.41,
07/05/2023,18:25:22,2,LEFT,124,268,189.0,132,275,193.31063085097003,-135.0,-97.719,726.87,
07/05/2023,18:25:22,2,LEFT,123,271,450.5,139,277,186.03763060198332,-135.5876,-97.5369,727.01,
07/05/2023,18:25:22,2,LEFT,130,267,1211.0,159,273,167.72000476985446,-133.9638,-98.7603,737.38,
07/05/2023,18:25:23,2,LEFT,118,266,1546.5,147,280,177.56407294269863,-135.5729,-97.1917,715.01,
07/05/2023,18:25:23,2,LEFT,125,271,204.5,137,275,188.45158529447292,-135.2953,-97.8355,730.69,
07/05/2023,18:25:23,2,LEFT,96,267,436.0,117,260,211.68136431911051,-138.6695,-99.8101,681.51,
07/05/2023,18:25:23,2,LEFT,105,266,1144.5,129,277,195.78048932414077,-137.3571,-97.3144,694.12,
07/05/2023,18:25:23,2,LEFT,95,269,868.5,122,277,202.6153992173349,-139.0856,-97.1663,681.1,
07/05/2023,18:25:23,2,LEFT,103,276,449.0,122,282,201.61349161204464,-139.0957,-96.3402,696.3,
07/05/2023,18:25:23,3,LEFT,61,276,137.5,69,282,253.86019774671254,-144.0253,-95.4951,0.0,
07/05/2023,18:25:23,2,LEFT,76,272,2031.5,114,280,209.84756372185979,-141.8013,-96.5198,657.66,
07/05/2023,18:25:23,2,LEFT,66,280,2371.5,104,299,217.0184323968819,-144.0801,-93.3385,648.9,
07/05/2023,18:25:24,2,LEFT,59,285,2308.0,97,299,223.98660674245681,-145.5567,-93.2749,642.72,
07/05/2023,18:25:24,2,LEFT,55,290,1437.0,89,292,232.69078194032525,-146.7109,-94.2702,639.88,
07/05/2023,18:25:24,2,LEFT,48,292,2487.5,92,309,228.26519664635694,-147.6927,-91.6937,633.14,
07/05/2023,18:25:24,2,LEFT,32,293,2049.5,69,306,251.3901350490906,-149.3003,-92.0299,618.03,
07/05/2023,18:25:24,3,LEFT,25,291,1793.0,59,294,262.29182221335077,-149.6109,-93.6732,0.0,
07/05/2023,18:25:24,3,LEFT,25,242,786.0,62,239,270.4163456597992,-143.037,-101.3921,0.0,
07/05/2023,18:25:24,3,LEFT,21,296,1352.0,52,309,268.2256512714621,-150.6695,-91.5294,0.0,
07/05/2023,18:25:24,3,LEFT,24,243,691.5,59,239,273.28007611240156,-143.2542,-101.3099,0.0,
07/05/2023,18:25:24,2,LEFT,15,306,664.5,39,316,281.0284683088174,-152.6144,-90.5392,606.16,
07/05/2023,18:25:24,3,LEFT,27,276,99.0,39,275,284.5803928593817,-147.3142,-96.0441,0.0,
07/05/2023,18:25:24,3,LEFT,22,244,440.0,39,246,290.5804535752534,-143.5632,-99.8772,0.0,
07/05/2023,18:25:24,3,LEFT,6,304,260.0,17,306,303.3232599059953,-152.9987,-91.7939,0.0,
07/05/2023,18:25:25,1,LEFT,12,308,599.0,32,318,288.00694436072195,-153.1381,-90.2653,295.08,
07/05/2023,18:25:25,3,LEFT,18,280,260.5,32,280,290.76450952617995,-148.6472,-95.2901,0.0,
07/05/2023,18:25:25,1,LEFT,11,308,498.5,32,318,288.00694436072195,-153.2129,-90.2653,295.03,
07/05/2023,18:25:25,3,LEFT,16,282,277.5,27,285,295.0830391601659,-149.0917,-94.5791,0.0,
07/05/2023,18:25:56,3,RIGHT,474,233,96.0,465,234,168.5852899869974,-58.0572,-170.1061,0.0,
07/05/2023,18:25:56,3,RIGHT,474,234,125.5,468,237,169.6850022836432,-57.9528,-171.7733,0.0,
07/05/2023,18:26:03,2,LEFT,278,234,228.0,289,239,86.7294644281861,-99.6888,-112.981,1182.44,
07/05/2023,18:26:03,2,LEFT,278,234,228.0,289,239,86.7294644281861,-99.6888,-112.981,1182.44,
07/05/2023,18:26:07,2,LEFT,290,235,331.0,302,242,80.049984384758,-96.9811,-113.6631,1235.5,
07/05/2023,18:26:10,3,LEFT,314,236,135.5,319,242,78.00640999302557,-91.4086,-115.8489,0.0,
07/05/2023,18:26:11,3,LEFT,321,233,95.5,318,237,83.02409288875127,-89.768,-117.1281,0.0,
07/05/2023,18:26:11,3,LEFT,322,232,127.0,318,237,83.02409288875127,-89.5379,-117.1281,0.0,
07/05/2023,18:26:11,3,LEFT,322,231,125.5,313,234,86.28441342444185,-89.5398,-117.2471,0.0,
07/05/2023,18:26:11,3,LEFT,322,231,125.5,313,234,86.28441342444185,-89.5398,-117.2471,0.0,
07/05/2023,18:26:11,3,LEFT,323,231,91.0,315,234,86.14522621712709,-89.3097,-117.5291,0.0,
07/05/2023,18:26:13,3,LEFT,326,246,103.5,310,249,71.7007670809734,-88.5312,-112.6677,0.0,
07/05/2023,18:26:13,3,LEFT,326,246,105.5,308,249,72.00694410957877,-88.5312,-112.4304,0.0,
07/05/2023,18:26:14,2,RIGHT,320,246,137.5,328,252,68.46897107449476,-90.0,-114.1022,987.57,
07/05/2023,18:26:14,3,RIGHT,321,246,134.5,334,249,72.3671196055225,-89.7551,-115.9337,0.0,
07/05/2023,18:26:15,3,LEFT,311,247,184.5,307,252,69.2314957226839,-92.212,-111.458,0.0,
07/05/2023,18:26:15,2,RIGHT,311,247,285.0,323,252,68.06614430096654,-92.212,-113.4185,992.46,
07/05/2023,18:26:15,2,RIGHT,317,245,219.0,334,249,72.3671196055225,-90.7314,-115.9337,970.35,
07/05/2023,18:26:15,3,RIGHT,321,246,159.5,337,249,73.00684899377592,-89.7551,-116.4046,0.0,
07/05/2023,18:26:15,2,RIGHT,309,244,472.5,328,252,68.46897107449476,-92.6686,-114.1022,942.45,
07/05/2023,18:26:17,3,RIGHT,326,247,108.5,325,252,68.18357573492314,-88.5249,-113.6875,0.0,
07/05/2023,18:26:17,3,RIGHT,326,247,108.5,325,252,68.18357573492314,-88.5249,-113.6875,0.0,
07/05/2023,18:26:17,3,RIGHT,326,247,160.0,320,252,68.0,-88.5249,-113.0255,0.0,
07/05/2023,18:26:17,3,RIGHT,327,247,164.5,320,252,68.0,-88.2792,-113.0255,0.0,
07/05/2023,18:26:17,3,RIGHT,328,248,145.5,320,252,68.0,-88.0251,-113.0255,0.0,
07/05/2023,18:26:17,2,RIGHT,328,248,150.5,330,254,66.75327707311455,-88.0251,-113.7495,1014.64,
07/05/2023,18:26:17,2,RIGHT,328,249,120.5,328,254,66.48308055437865,-88.0165,-113.471,1031.23,
07/05/2023,18:26:17,2,RIGHT,330,248,167.5,320,252,68.0,-87.5319,-113.0255,1011.06,
07/05/2023,18:26:17,2,RIGHT,331,248,182.0,328,254,66.48308055437865,-87.2854,-113.471,1008.95,
07/05/2023,18:26:18,2,LEFT,326,244,331.0,318,252,68.0294054067798,-88.5436,-112.7704,1401.86,
07/05/2023,18:26:18,2,RIGHT,320,247,425.0,342,252,71.47027354082255,-90.0,-116.2319,1003.56,
07/05/2023,18:26:18,2,RIGHT,319,247,410.0,339,252,70.60453243241541,-90.2459,-115.7466,1003.2,
07/05/2023,18:26:18,2,LEFT,315,247,493.5,304,254,67.91170738539859,-91.2293,-110.556,1452.02,
07/05/2023,18:26:18,2,LEFT,316,246,593.0,304,254,67.91170738539859,-90.9793,-110.556,1436.84,
07/05/2023,18:26:18,2,LEFT,319,246,558.0,304,254,67.91170738539859,-90.2449,-110.556,1437.71,
07/05/2023,18:26:18,2,RIGHT,320,245,548.5,332,252,69.05070600652827,-90.0,-114.6769,972.0,
07/05/2023,18:26:18,2,LEFT,330,245,174.5,318,249,71.02816342831905,-87.5634,-113.6665,1409.46,
07/05/2023,18:26:18,2,RIGHT,331,245,203.0,325,252,68.18357573492314,-87.32,-113.6875,962.49,
07/05/2023,18:26:19,2,LEFT,331,243,242.5,318,249,71.02816342831905,-87.3426,-113.6665,1378.14,
07/05/2023,18:26:19,2,LEFT,331,243,242.5,318,249,71.02816342831905,-87.3426,-113.6665,1378.14,
07/05/2023,18:26:19,2,RIGHT,331,244,241.0,328,252,68.46897107449476,-87.3314,-114.1022,947.79,
07/05/2023,18:26:19,2,RIGHT,331,245,293.5,320,252,68.0,-87.32,-113.0255,962.49,
07/05/2023,18:26:19,2,RIGHT,330,245,302.5,320,252,68.0,-87.5634,-113.0255,964.33,
07/05/2023,18:26:19,2,RIGHT,330,245,244.0,323,252,68.06614430096654,-87.5634,-113.4185,964.33,
07/05/2023,18:26:19,2,RIGHT,331,245,260.5,323,252,68.06614430096654,-87.32,-113.4185,962.49,
07/05/2023,18:26:20,2,RIGHT,331,246,238.5,320,252,68.0,-87.3086,-113.0255,977.57,
07/05/2023,18:26:20,2,RIGHT,331,247,148.0,323,252,68.06614430096654,-87.2971,-113.4185,993.05,
07/05/2023,18:26:20,2,RIGHT,329,248,157.0,323,254,66.06814663663572,-87.7784,-112.801,1012.96,
07/05/2023,18:26:20,2,LEFT,326,248,241.5,315,254,66.18912297349165,-88.5185,-111.8014,1464.37,
07/05/2023,18:26:20,2,LEFT,326,248,254.0,315,254,66.18912297349165,-88.5185,-111.8014,1464.37,
07/05/2023,18:26:20,2,LEFT,326,254,209.0,310,259,61.814237842102365,-88.4792,-109.7392,1572.19,
07/05/2023,18:26:20,2,LEFT,326,254,213.0,310,259,61.814237842102365,-88.4792,-109.7392,1572.19,
07/05/2023,18:26:20,2,LEFT,326,254,213.0,310,259,61.814237842102365,-88.4792,-109.7392,1572.19,
07/05/2023,18:26:21,2,RIGHT,320,261,141.0,332,264,57.271284253105414,-90.0,-110.7256,1284.41,
07/05/2023,18:26:21,2,RIGHT,320,261,141.0,332,264,57.271284253105414,-90.0,-110.7256,1284.41,
07/05/2023,18:26:21,2,RIGHT,318,260,156.5,329,264,56.71860364994893,-90.5209,-110.3478,1258.68,
07/05/2023,18:26:21,2,LEFT,321,261,142.0,310,264,56.88585061331157,-89.7384,-108.2325,1733.93,
07/05/2023,18:26:22,3,RIGHT,619,280,93.0,610,282,292.4790590794493,-33.7784,106.294,0.0,
07/05/2023,18:26:22,2,RIGHT,316,263,363.5,332,269,52.392747589718944,-91.056,-109.0137,1331.01,
07/05/2023,18:26:22,3,RIGHT,618,281,125.0,600,284,282.3047998175022,-33.7344,106.6992,0.0,
07/05/2023,18:26:22,2,RIGHT,320,263,372.0,334,269,52.88667128870941,-90.0,-109.2551,1335.79,
